id,title,sentence_bert_cossim
546,data scientist m.sc. in civil engineering python ml llm ai,0.41642743
409,patent examiner ai patents masters in computer engineering passionate about technology and innovation focused on ai and machine learning,0.4160888
583,data analytics statistical analysis,0.41551727
504,data scientist uae golden visa holder,0.4152723
376,bs statistics and data science uchicago,0.41459113
706,texas tech university graduate sports analytics and statistics,0.41408843
120,actively looking for full time positions computer and information systems security sql python etl tableau power-bi oops c pyspark scala ssis ssms data warehousing awslambdas3,0.41406935
242,senior data scientist physics phd machine learning python,0.41402978
782,data analyst data storytelling microsoft power query query languages tableau sql python,0.4128359
1249,b.sc. hons in data science python ai ml llm nlp data analysis,0.41282046
1150,ms in ml and data science uc san diego looking for a full time opportunities ex-alkermes ex-ltimindtree expertise ai ml data engineering software development etc.,0.41221052
346,statistics student uiuc data science intern ameren innovation center,0.41191822
145,actively looking for contract and full time opportunities java python sql etl hadoop hive spark pyspark aws gcp azure kafka tableau power bi,0.41093117
1232,graduate student at dartmouth college ms in health data science,0.41081506
975,pursuing masters in computer science at georgia institute of technology data science machine learning software engineering ex-allstate india 4 yoe,0.41019702
638,actively looking for summer 2025 internships graduate student at university of cincinnati carl h. lindner college of business  ms business analytics ex accenture,0.4089823
1112,zilliant data scientist pricing science,0.40887287
49,looking for spring 2025 internships and full time roles graduate student at university of north texas data analyst tata consultancy services,0.40862462
1113,machine learning deep learning data science usc alumni,0.40711737
886,graduate research and teaching assistant at michigan state university,0.40700358
93,insurance agent with customer service it and analytical experience,0.4067465
828,writer researcher developer,0.40661824
406,full stack web developer mern google certified data analyst machine learning computer tech automotive micro soldering,0.40595737
663,computer science masters student at university of north carolina at charlotte,0.40585238
683,computer science graduate student at san francisco state university,0.4057862
634,bachelor of science in computer science software developer open to work,0.40567344
1224,data scientist ai developer machine learning natural language processing,0.40528896
587,quality systems analyst ,0.4049433
1073,data scientist intern nbcu nyu msds25 seeking full-time opportunities,0.40457696
868,masters in information systems student former ece at indian institute of science and technology experienced customer support associate at amazon,0.40442044
608,software automation engineer skilled in python vmware automation matlab mit-certified in applied data science ai driving itcloud operations efficiency through automation,0.40428665
890,software engineer,0.4038271
780,software engineer,0.4038271
300,software engineer,0.4038271
773,software engineer,0.4038271
1215,software engineer,0.4038271
532,software engineer,0.4038271
866,software engineer,0.4038271
170,business analyst sql python ms excel data migration tableau power bi jira oracle aws business analysis,0.4038206
626,data analyst sql python r tableau power bi aws snowflake azure,0.40377805
1086,ms se sjsu may 25 actively seeking mlemlops 2025 full time opportunities prev kantime sap machine learning engineer software engineer,0.40375754
1279,your partner in it integrity and information security,0.40308094
614,qa engineer for 365labs,0.40281546
598,software engineer.,0.40261197
238,open to full time ai engineer data science machine learning roles data ai sports motorvehicles aficionado python gen ai r sql powerbi former collegiate tennis athlete,0.40239334
737,penn state alumnus applied statistics with a business minor advanced rstudio coder data manipulation interpretation graphical analysis interpretation,0.40143192
584,researcher,0.4010818
903,researcher,0.4010818
181,researcher,0.4010818
818,sql analyst,0.4010198
897,software developer,0.4006705
861,software developer,0.4006705
443,technical product owner agile methodologies devops platform engineering data healthcare,0.39990485
914,trying to understand the world through data and philosophy,0.39881128
1180,data science python sql tableau data storytelling,0.3977343
64,m.s. computer science graduate machine learning data science enthusiast experienced in sap erp pythontensorflow pytorch aws gpa 3.74 san jose state university,0.39755768
330,healthcare data science upenn bioengineering,0.39738435
1208,ai engineer who is fondly doing amalgamation agi tech and quantitative finance immediate joiner.,0.3971759
574,student new jersey institute of technology masters in data science,0.39701033
779,data analytics python javascript sql,0.3969947
509,masters in finance  fintech baruch software engineer data scientist be jadavpur university,0.3963806
1253,computer engineer,0.3954717
732,looking for entry level analyst jobs,0.39526224
790,senior computer science major at the cornell university college of engineering.,0.3948667
740,senior technical support representative at n-able with expertise in cyber security and project management,0.39365456
757,implementation engineer at ascom americas,0.3934602
838,computer science and mathematics graduate of drexel university,0.39276373
1277,mca computer networks aspiring data analyst data grd 25 power bi isoc-chennai,0.3926855
733,phd candidate in statistics graduate research assistant at the university of british columbia,0.39260283
870,data analyst python sql tableau power bi,0.39219463
787,developeranalyst at gradkell systems inc,0.39187956
72,ml engineer ex-indigo ex-google,0.39187938
425,data engineer student at iit and upm,0.39182878
8,graduate research aide student at arizona state university,0.39168185
1015,data analyst excel expert sql etlelt data visualization,0.3915605
156,sr dataengineer hadoopbigdata developer,0.39144784
312,experienced software engineer ai automation specialist python cloud enthusiast,0.39135402
1093,data scientist usfoods,0.391157
768,ms business analytics,0.3911385
59,data engineer data pipelines big data etl databricks snowflake hadoop python kafka artificial intelligence data lake,0.39094314
284,biomedical research scientist,0.3908059
1236,data scientist data analyst python sql ml ai developer generativeai kaggle expert linux cloud gputpu model training nlp pharm.d,0.39077806
996,uchicago mcam 2024 uiuc math concentrate on data optimization seeking 2025 full time in data science data analyst and quantitive finance agentic ai enthusiast,0.3906111
645,statistics student at michigan state university,0.38993454
887,analyst,0.38986903
167,analyst,0.38986903
1202,final year bsc in information engineering student at the university of the witwatersrand,0.3892157
1083,veteran b.sm.s physics python data science the office,0.38858968
1240,deep learning nlp image processing data science ai ml specialist phd in computer science 15 years of teaching research experience,0.38848355
424,data science tech enthusiast python machine learning r programming sci-kit learn and other python libraries.,0.38794273
1049,machine learning engineer kurma ai building ai-driven workflows nlp solutions for intelligent data processing,0.38777903
934,data scientist nlp genai specialist ai solutions with langchain azure openai sql python ml dl expert cloud tools azure aws proven impact in forecasting data-driven insights,0.38732323
635,epidemiologist data analyst in department of epidemiology at the bloomberg school of public health,0.3870761
1078,data scientist aiml gen ai python sql aws gcp llm statistics nlp machine learning,0.38658667
427,masters in applied statistics and supply chain analyst for aldi,0.3863735
1062,ai ml enthusiast,0.38620576
847,b.s. in computational and systems biology,0.38579428
318,computer science student northwestern university pursuing a career in ai skilled in llms nlp fine tune prompt engineering rag knowledge graph,0.384955
877,ms computer science  uta,0.38477272
535,computer science student with skills in python and machine learning,0.3844936
902,computer science graduate from the university of south africa,0.38400978
908,we work with real estate clients to implement ai powered automation systems personalize customer engagement tools and realtime-data-backed advanced analytics and predictive models. lets talk in the messages,0.3838888
960,full stack data scientist university of miami m.s. in data science 2021 naia womens golfer of the year,0.38381928
1091,m.s. in computer science at university of southern california,0.38351086
679,highly motivated and detail-oriented individual.,0.3830613
748,it customer support specialist ii,0.38150758
153,senior data analyst snowflake pyspark sql python etl databricks,0.38146493
122,software engineer tata consultancy services,0.3813829
206,aiml researcher data scientist aws certified achieved annual cost savings of 28000 by dl techniques,0.38124
1022,data science avalon.ai mathematician statistics python ml,0.3808531
1007,machine learning intern at civic pursuing masters in cs upenn,0.3808189
175,uc graduate student ms business analytics2024 actively seeking full-time or internship for summer 2024,0.38076097
1258,ml swe dori ai ex-data science intern nference prev research nus mmlabcvit ju deep learning computer vision,0.38053265
147,bioinformatics analytics statistics,0.3803699
359,rashmika nattam graduate teaching assistant uic python sql java c html web dev enthusiast,0.3790483
1000,mlai engineer at university of maryland medical system doctor of engineering candidate in machine learning and artificial intelligence at george washington university,0.37812895
607,swe intern studyfetch graduate teaching assistant nyu ms in computer engineering,0.37675697
633,undergraduate math and computer science student at uc san diego,0.37645346
763,masters student in information quality at university of arkansas little rock,0.37562737
557,software engineer at runding corporation,0.3756212
455,ai and llms engineer intern minor chores robotics grad student at asu expertise in machine learning artificial general intelligence and computer vision,0.37561202
788,operations assistant bachelor of science in mathematics,0.37543797
555,data scientist bioinformatics specialist mlai genomics rna-seq analysis 7 years in biotech,0.37528276
200,business analyst amazon web services,0.3750544
577,graduate student at university of michigan. ex senior analyst at capgemini.,0.37497967
710,natural language engineer at pryon,0.37479937
942,aiml engineer data scientist ai llm recommender models,0.37361062
1225,applied scientist intern24 amazon aws ai ml scholarship recipient 2022 2023 iit indore25,0.37357908
506,aiml enthusiast recent b.tech graduate deep learning nlp data science,0.3721152
836,recent graduate from the university of washington,0.37010938
1085,student success coach bachelor of science in computer science,0.36994487
315,computer science student at yeshiva university,0.3680161
60,supply chain analyst sap s4hana data-driven optimization rpa ai in supply chain power bi big data analytics,0.36749643
946,ph.d. candidate mathematician researcher algebraist,0.3663218
198,ai engineer,0.3662163
722,devops assistant at guglielmo associates,0.3661254
279,data analyst sql python data visualization,0.36580992
1162,data analyst sql python data visualization,0.36580992
386,master data analyst data governance for abbott labs phone 773-956-4299,0.36573118
491,senior research engineer at cleveland clinic main campus,0.36571822
727,performance marketing manager,0.36559784
964,seeking full-time opportunities software engineer ai data science ml nlp generative ai llms 2x aws 2x gcp,0.36530218
641,academic specialist at kean university,0.3652866
178,business intelligence specialist data analytics dax power query python,0.36500543
1171,data analyst python machine learning enthusiast excel vba,0.3646525
811,it specialist navsup business systems center,0.36462367
326,actively seeking full time opportunities mcs uc irvine sih 2022 winner 5x hackathons machine learning enthusiast,0.3645055
183,senior survey design engineer at newtonx,0.36366725
567,former cloud support intern aws bachelor of computer science,0.36365965
713,ms in statistics north carolina state university,0.36304587
268,advancing ai ml at scale data scientist driving innovation with graph neural networks nlp and mlops solutions,0.36296988
630,ph.d. statistical science  mlai research and development,0.36295027
582,researcher  ph.d student at university of florida,0.36284176
151,data analyst data analysis etl tools sap hana,0.36270794
1001,human centered software developer,0.36203247
1219,data analyst python sql power bi,0.36146304
951,aiml engineerdata scientist,0.36048663
559,msc physics interested in responsible ai data,0.36027437
621,ms cs suny binghamton ex  senior software engineer ltimindtree,0.36017847
217,building ai solutions predictive models and data pipelines for smarter decisions. skills ml tensorflow pytorch data eng. pyspark airflow nlp spacy. m.s. data science rutgers. lets connect,0.3597574
853,analyst at capgemini,0.3593317
276,data scientist ab testing casual analysis etl support,0.35907933
29,researcher deep learning spatial data science,0.35879582
571,graduate student at university of north carolina at charlotte masters in computer science,0.35808438
135,data engineer big data cloud specialist aws spark python building scalable data pipelines,0.3563956
1144,phd in mol bio bioinformatic data science i ai ml l aws saa linux python and r docker kubernetes devops cicd pipelinegit-github terraform l ansible,0.35559198
1082,research assistant at uk,0.35486168
956,data scientist halcyon inc predictive modeling etl automation,0.35483712
1264,aiml engineer data science computer vision llm dl nlp gen ai rag gans,0.3544082
180,rd software engineer ii at broadcom inc.,0.3538729
1250,python sql power bi advance excel machine learning tableau,0.3538069
1217,scientist and entrepreneur,0.3538007
1281,genainlpcvml senior ai engineer data scientist- llms ai agents ai automations langchain llamaindex python rag vector db knowledge graph sql machine learning generative ai data science mlops,0.3536948
253,researcher writer filmmaker,0.3529526
925,actively looking for full-time microsoft research assistant llmsllmops aimlgenai novelis cs grad uiuc ex- versejosh dailyhunt,0.3525287
970,machine learning engineer specializing in genai computer vision expertise in mlops and scalable ai solution,0.35178035
193,dev python dev flutter engenheiro de dados data engineer analista de dados data analysis dev landing pages sql pyspark,0.3498603
16,software test engineer at amdocs artificial intelligence machine learning i deep learning neural network llm gen ai,0.34948036
837,analytics dashboard designer report development,0.34894875
1057,postdoctoral fellow phd in mathematics topological data analysis,0.34892204
493,aiml researcher specializing in mobile health hci and data visualization university of memphis,0.34872591
1081,master of science artificial intelligence,0.34729826
803,engineering planning analyst,0.347078
475,tallahassee-based sqa engineer automation focused sql python pandas openpyxl selenium excel htmlcss javascript,0.3464361
1099,me officer ml nlp ex-amazon,0.3456598
287,master of statistical science at duke university,0.34513563
1183,statistics student university of waterloo seeking summer 2025 internships,0.34480226
534,master of ai student,0.34471315
265,data scientist product analytics sql python etl ab testing mlops cloud,0.34446877
789,computer science student at christopher newport university,0.34446627
899,full-stack developer mechanical engineer encoding the future,0.3439043
441,actively seeking full time roles internshipopen to relocate ms electrical conc computer system csu machine learning statistical analysis llm nlp sql,0.34386283
71,software engineer ms in computer science backend full-stack development ex-rakuten,0.34368092
825,software engineer looking for full-time roles ms computer science,0.34321374
602,computer science graduate grand canyon university,0.343176
784,ex-data engineer at qualcomm ex-swe intern at micron,0.3429315
113,recent app state gradseeking analyst positions,0.34191406
369,fourth year statistics and data science student at uc santa barbara,0.34058395
762,project data analyst southern california edison.,0.34024018
709,i am passionate about design and love to work with others to develop and create products that are professional and will create an impact.,0.34019348
149,businessdata system analyst sqloraclessrsssisftpputtytableauplmgcphadooppythont-sqlunixpower bigithubagileplmawsjava,0.33993
470,data analyst python sql tableau,0.3393249
595,scientist ambitious living to learn everyday,0.33885664
643,crypto quantitative analystms quant finance washu olin ms finance sufe,0.33883747
596,quant analyst sixt,0.33855972
860,statistician mathematical modeler,0.33785614
469,data engineer sql python power bi etl cloud,0.3354559
957,ai for social good vghc 24 data science,0.33534425
565,actively seeking 25 ng full-time ms in ai engineering  information security at carnegie mellon university,0.3345608
1182,data science machine learning deep learning nlp,0.33287987
1104,data science machine learning artificial intelligence nlp,0.33252314
1143,ms in cs k-state specializing in ai ml nlp data science and computer vision.,0.33221054
42,python sql data integration pyspark machine learning llm apache airflow etl meng graduate,0.33212855
753,biomedical engineer thermo fisher scientific,0.33123544
1239,b.sc.hons in statistics operations research faculty of science at university of peradeniya,0.33075503
1097,experienced programmer seeking opportunities,0.33036193
625,analyst sql excel power bi tableau python,0.32989666
444,data science major with math minor at concordia college,0.32916477
130,registered behavioral therapist,0.32896024
659,full-stack developer seo engineer python django react crawling indexing web scraping machine learning,0.3285818
760,software developer at paycom,0.3282506
718,formulation scientist ii at thermo fisher scientific bachelor of science from shenandoah university experienced seeking full-time chemist or biologist opportunities,0.3277577
664,system administrator security analyst network admin desktop support grc auditor,0.32721806
209,byu economics and entrepreneurship recent grad social entrepreneur,0.32529345
247,ai nlp engineerhuroai specializing in llms and multimodal models experienced in ml dl usc wvu alum ex-data engineeradp,0.3251831
1048,gen ai engineer graduate student at university of texas arlington masters in computer science,0.32465053
1089,motivated dedicated and hard working,0.32433704
232,motivated dedicated and hard working,0.32433704
734,data analyst miq digital,0.32419437
1226,cad design iot developer fullstack ai developer resercher analyst animator building innovative products for the future,0.32391694
716,linguist language data specialty,0.32310367
675,financial analyst kinto uk,0.32309076
22,detailed oriented with excellent communication skills,0.32261473
1031,ds grad northeastern university aws cloud engineer looking for internship opportunities,0.32180178
742,instructional technologist and walkme developer 5 years of experience awarded  walkme global top 100 designers,0.32082245
558,syracuse university mscs24 aspiring mlai engineer llm nlp eml ex devnet intern eduskills ex ai intern verzeo,0.32059628
1070,assistant professor of electrical and computer engineering kennesaw state university,0.31945425
1251,data scientist python sql machine learning excel data cleaning,0.3194505
849,currently working on m.s in biostatistics,0.31919807
652,ucla computational and systems biology dynamical modeling graduate,0.31777424
239,works at unique computing llc,0.31763566
136,bioinformatic engineer everlumebio current masters student in bioinformatics,0.3166834
1037,actively seeking full time mldsai role mscs asu,0.3159836
456,artificial intelligence professional natural language processing deep learning reinforcement learning machine learning automation 3 years of professional experience.,0.3151302
537,agentic ai systems ml full-stack development nlp computer vision cloud actively looking for full-time roles,0.31397444
1229,data analyst excelerate microbiology,0.31381002
333,mlops engineer vosyn ai cicd docker aws mlflow dvc airflow actively seeking full-time opportunities,0.31337112
745,master of engineering in computer science bachelor of science in computer science bachelor of arts in economics,0.31335562
553,student at michigan technological university,0.3124566
1241,aiml engineer at value heath solutions nlp llm gen ai chat bots prompt engineering python machine learning deep learning sql fast api,0.3121994
823,audio visual technician cti bachelor of science in digital media production,0.31203213
674,automation engineer merck,0.31104496
161,industrial engineering intern cedar point amusement park msis university of maryland adobe student ambassador indus university 23 sih 22 winner,0.31054968
362,actively looking for full-time opportunities mlds roles pnnl georgia tech,0.3102333
677,i am a robotics software engineer. i am currently working on 3d reconstruction and semantic mapping for underwater rovs to improve autonomy. i am open to opportunities in robotics software engineering.,0.31017643
826,full-stack software developer,0.3101009
399,data analyst sql python ml tableau huggingface,0.31007636
794,student at drexel university college of engineering,0.3100083
888,operations manager assistant program coordinator,0.30983686
944,software developer intern at siemens healthineers,0.30980057
319,phd candidate at nuzhdin lab aquaculture ngs bioinformatics machine learning,0.30958185
953,research assistant indiana university bloomington ai computer vision,0.3086557
816,software engineer full stack developer javascript typescript node react angular java spring boot hibernate mysqlmongodb aws,0.3083339
921,actively looking for internships and full-time opportunities 2025,0.30764297
1273,ai engineer gen ai machine learning deep learning,0.30634528
413,math phd candidate university of california san diego causal inference machine learning policy learning and evaluation,0.30612293
121,motivated recent graduate looking for internships or early career positions,0.30368632
1267,generative ai data science python,0.3022676
429,petroleum engineer at kelkar associates meng,0.301259
1123,msc civil engineering data science software development machine learning engineering generative ai gis,0.29994243
1014,m.s. industrial and systems engineering decision analysis machine learning simulation,0.2994278
743,certified aws solutions architect franciscan health,0.2976705
442,graduate student at university of california irvine,0.29759082
632,seeking full-time opportunities research assistant iub mscs indiana university bloomington,0.29696882
824,grad student at georgia tech,0.2960863
912,pathogen laboratory analyst certified group,0.29580465
832,masters student at franklin university,0.29526478
708,lifelong learner self-starter curiousity-driven tech enthusiast,0.29446298
592,nichols college degree in criminal psychology 23 masters of science in counterterrorism 24,0.29444152
629,statistics and economics uc berkeley,0.29209775
256,an outgoing quick learner and determined problem solver with strengths in analysis and hospitality. experience in engineering physics and finance currently working as a snowboard instructor at winter park.,0.29186296
522,student at stevens institute of technology,0.29097408
1149,machine learning engineer collov ai ml development ai products,0.28824252
901,computational biologist,0.28752753
844,engineering ph.d. digital microfluidics mechanical engineering mentoring future engineers actively seeking a new role,0.28709915
1165,assistant professor at virginia state university,0.28644192
281,assistant professor at virginia state university,0.28644192
293,ex accenture,0.28591397
1139,postdoctoral researcher at oak ridge national laboratory,0.28473574
1098,lead scientist at applied physics pbc,0.28443143
933,ms applied mathematics at rensselaer polytechnic institute,0.28407013
804,engineering supervisor,0.2839164
809,senior bioinformatics engineer at crispr therapeutics,0.28265738
973,full stack developer specializing in aiml and cloud computing,0.28115243
309,researcher phd student university of southeastern philippines healthcare data analysis,0.28106898
898,graduate student,0.28105158
150,9 data engineering cloud migration aws gcp data warehousing snowflake,0.28102362
687,graduate student at new york university  polytechnic school of engineering,0.2808672
188,sde comp sci it double major ru 24,0.28046152
549,graduate student at ucsb,0.27979672
810,quality control microbiologist palm beach atlantic university alumni,0.2795692
656,mathematician and student based in tulsa ok.,0.27941245
422,robotics engineer msc robotics ex-mahindra graduate research in ai for robotics,0.27894056
196,b.s in computer science a passion for dance,0.27882713
1028,bioinformatician,0.27813965
618,macs student at dalhousie university,0.2773326
1006,mlusc usc marshall school of business usc viterbi school of engineering university of southern california indian statistical institute kolkata,0.27696162
1176,ai enthusiast graduate student illinois tech actively seeking internship in aiml,0.2752384
19,ds grad student umass dartmouth open to work,0.27400059
958,computational material science mse masters student at uc berkeley,0.27382106
340,ai developer fl dcfs,0.27199703
845,geospatialdatapublic health analyst,0.27189556
678,ms in financial engineering epfl quantitative finance machine learning full-stack,0.2711584
721,chemist data analysis,0.27008158
526,bioinformatics specialist machine learning clinical biomarkers,0.26908728
672,chemistry graduate from the university of central florida with research and lab experience.,0.26873586
1058,crypto initial-coin-offering fundraiser at flimchain coinbase crypto trader and investor at andrew robins llc and packt rust programming masterclass from beginner to expert specialization student at coursera,0.26473427
478,aimachine learning engineer,0.2644087
696,recent graduate with masters degree in physics.,0.26369834
398,cybersecurity professional todyl casp mscsia  wgu,0.26286417
660,software engineer rbc vghc23,0.26254252
967,student at university of virginia,0.26193082
1257,student at mit world peace university,0.26185066
438,business analyst independence blue cross financial reporting,0.26069495
1195,researchdata scientist ecole des mines dals,0.25979927
9,data science nlp ai ml python sas quantum computing block chain sql,0.25944275
186,mechanical engineer,0.2593339
1047,graduate student at university of dayton,0.25908965
854,full-stack developer,0.2586836
336,data research assistant at the new york state office of mental health graduate student at the university at albany masters in data science,0.2582919
705,account executive driving operational efficiency growth with e-commerce shop management software,0.25800145
820,student at santa clara university,0.25735703
105,grad student at avila university,0.25713533
636,student at arizona state university,0.25684363
1125,seeking full time dads jobs microsoftkpmgbobs discount furniture ms in information system specialized in machine learning johns hopkins,0.2563767
966,environmental fluid mechanics phd candidate at boston university,0.2559135
744,consultation agent,0.25585994
685,qc scientist,0.25515574
735,data analyst united health group data ethics statistical analysis,0.25426447
827,ms cs syracuse university,0.25423077
508,author  charting the cosmos ais expedition beyond earth,0.25262886
988,psychology and statistics student at loyola university chicago,0.2523521
814,python developer,0.25115567
979,ai researcher llms nlp engineer rag machine unlearning chatbots fine-tuning gpt llama fraud detection ai pytorch tensorflow hugging face cloud ai deployment aws gcp docker,0.24876207
750,fixed-term assistant professor at michigan state university,0.24813539
637,data collection intern ac3 and black rossi,0.24807164
1084,bioinformatics,0.24801816
943,aiml engineer intern in new york seeking full time ai jobs,0.24758108
241,postdoctoral researcher  columbia university chemistry department,0.24678636
923,artificial intelligence engineer minty living,0.2444143
1188,industrial computing,0.24413788
1152,pursuing mcs ncsu actively seeking full time roles starting from may 2025,0.24405546
884,cs ucsd,0.24402809
639,ms-isom graduate student univerisity of florida  warrington college of business,0.2434846
85,research analyst in cancer biology spatial transcriptomics multiomics,0.2431277
955,student at university of southern california,0.24288107
185,business development account management,0.2425602
835,astronomy graduate from the university of arizona,0.2409744
1024,mathematics instructor at marshall university,0.2377724
221,machine learningdata scienceai researchcomputer vision machine perceptionnlp llms genai,0.23625082
862,student at university of cincinnati,0.2348116
139,master of science in financial mathematics,0.2337237
280,ml engineer python llms nlp delivering ai solutions in financial services.,0.23368391
619,it swe elevated computing,0.2331132
371,student at northeastern university,0.23276941
1060,postdoctoral research associate university of maryland baltimore county phd in physicsastronomy,0.23201977
33,graduate student umd,0.23135662
1145,aiml engineer at bootloader studio,0.23132026
1265,doctor of medicine  md,0.2292474
1268,student at university of asia pacific,0.22822416
692,master student of measurement and statistics university of washington utilizing statistical and psychometric methods to promote equity in education,0.2280924
117,hr recruiter,0.22777973
829,msba student at george washington university,0.2275764
590,analyst allianz prev quant intact prev sde thrivent,0.22594821
517,msc in robotics golden visa holder robotics artificial intelligence research and development rd,0.22569197
746,clinical specialist at quantum surgical,0.22562918
1010,doctor of experimental high energy physics,0.22482085
646,mathematical statistics at smith college,0.22454298
686,educator,0.22380814
865,university of southern california ph.d. in applied mathematics columbia university mafn program,0.22319245
541,student at saint peters university,0.22276407
479,algorithm development and translation at usariem,0.22247715
876,actively seeking full-time immediately student at the university of texas at arlington,0.22205627
906,presidential fellow phd candidate in geography at the ohio state university,0.22169709
756,model validator at charles schwab,0.22161826
615,physics ph.d student at university of minnesota,0.22126564
189,cybersecurity,0.22012015
822,cornell financial engineering,0.22002967
593,student at the university of memphis,0.21983983
355,student at the university of memphis,0.21983983
445,student at queens university belfast,0.21920387
1146,senior optimization engineer marathon petroleum supply chain linear programming refining value chain optimization,0.2166591
878,msba student at ucsd,0.2160501
738,program manager,0.21571715
606,ms in financial engineering,0.21486656
184,multi-competent generalist,0.21432686
1157,mathnasium center director,0.21393171
353,student at university of oregon,0.2125468
889,statistics wmu,0.21198359
987,aiml engineer ai enthusiast full stack llms nlp pytorch aws certified x2 llmops,0.21154277
138,master of science in biostatistics columbia 25,0.21081954
717,master of science in biostatistics columbia 25,0.21081954
290,term instructor at regis university,0.21066502
1023,data sciencemachine learningtrust safetypenetration testing,0.20994106
895,graduate of austin peay state university,0.20946786
821,software engineer java spring boot,0.20872398
251,associate manager,0.20849733
191,former graduate student at university of north florida unf alumni,0.20792317
736,physics lecturer visiting researcher at the university of texas,0.20719841
6,student at kennesaw state university,0.20668851
525,student at eastern university,0.20574743
1216,software developer ramboll python engineering automation,0.205367
883,manager modelos y canales de relacin physics python go sql julia,0.20495911
801,student at mississippi state university,0.2039428
430,software developer  nlp machine learning generative ai,0.20387776
530,graduate student at colorado school of mines,0.20368838
1255,front-end developer react javascript ml,0.20360501
872,boston univerisity 2025 msmft,0.20356005
463,scientist 2 at raybow pharmascience,0.20260501
30,software developer scheme designers inc developed features for aircraft configurators,0.20218065
864,student at northwest missouri state university,0.20120624
1233,graduate students of mathematics at university of ioannina uoi mathematician,0.20114028
597,ms in bioinformatics,0.20112434
700,isa certified arborist we-14696a,0.19719423
31,content adversarial red team analyst ai content training seo strategy risk analysis,0.19712433
89,tessitura applications administrator at oregon shakespeare festival,0.1945299
291,mathematical modeling,0.19377086
222,ms in ai gen ai prompt engineering machine learning deep learning nlp hugging face transformers llms langchain rag asr model development python sql tableau azure certified interspeech publication,0.19311659
879,graduate at iowa state university,0.18866144
959,masters student at nyu courant stern actively seeking summer 2025 full time opportunities,0.18754627
437,software developer python langchain llms ai agents django,0.18326287
131,math analyst ii at gaming laboratories international llc,0.18080008
720,deli associate at kroger,0.18038166
978,mle exigent ai,0.17982084
655,graduate from manhattan college,0.17693429
667,astrophysics researcher stars stellar dynamics black holes and gravitational waves at unc,0.17646743
689,cognitive science at yale,0.1758717
774,snowflake developer,0.17397654
817,university of cambridge,0.17237413
460,digital transformation north american stainless,0.16998231
1206,m.tech signal processing and communication iit tirupati,0.16945025
949,advanced mathematics statistical analysis,0.16842788
1275,student,0.16827399
1179,computational linguist,0.16560145
698,computational linguist,0.16560145
1061,data science machine learning large language models,0.16482574
1046,numbers dont lie but they do tell stories,0.1645149
695,student at edgewood college,0.16157225
349,computational linguistics nlp aiml cs linguistics columbia,0.161506
935,alumni from texas christian university,0.15927903
1132,communication strategy media relations,0.15400293
714,graduate,0.15060648
1245,aiml developer abdul kalam research award recipient,0.15008888
172,encargado de marketing y ventas en sego eventos,0.14835572
449,aiml deep learning expert genai,0.14730784
448,surgical neurophysiologist the mount sinai hospital data analysis neuroscience,0.14063802
187,contact center architect at bank of america,0.1384876
110,return inventory management  trimble inc,0.13187924
581,researcher we trilogy physics honor society mathematics and physics umbc,0.12786803
1203,pricing analyst chez cabot financial france,0.12638032
116,system administrator,0.12347273
502,ds majoruw madison,0.10912644
108,itil 4 comptia a,0.1041832
1168,university at albany alumni,0.09776877
1064,aiml engineer freedom mortgage document classification chatbot response enhancement,0.0961089
707,reefpoint group,0.095683515
680,full-stack developer react spring boot firebase building scalable web apps,0.09284788
91,alumni of california state university channel islands,0.0890522
288,ai doctoral candidate at george washington research in computer vision small object detection with transformer neural networks,0.08690709
694,undergraduate student on loyola university chicago,0.083587274
1111,manager investment risk at cpp investments,0.08249292
1201,memento mori,0.08229371
648,research specialist university of rochester division of glial therapeutics,0.07992262
730,medical biller at brick pediatric group,0.07284818
990,ingeniero elctrico,0.0672536
296,company owner at armstrong cleans carpets,0.056889806
551,python arcpy arcgis pro esri products geoai docker jupyterhub,0.024554713
